,LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
1364,70,2,6,2,식품,신선식품/가공식품,기름/식용유,기타 기름,70020602
1365,70,2,6,3,식품,신선식품/가공식품,기름/식용유,식용유,70020603
1366,70,2,6,4,식품,신선식품/가공식품,기름/식용유,올리브유,70020604
1367,70,2,6,5,식품,신선식품/가공식품,기름/식용유,참기름/들기름,70020605
1368,70,2,6,6,식품,신선식품/가공식품,기름/식용유,카놀라유,70020606
1369,70,2,6,7,식품,신선식품/가공식품,기름/식용유,포도씨유,70020607
1370,70,2,6,8,식품,신선식품/가공식품,기름/식용유,해바라기유,70020608
1371,70,2,7,1,식품,신선식품/가공식품,김치,갓김치,70020701
1372,70,2,7,2,식품,신선식품/가공식품,김치,김치속재료,70020702
1373,70,2,7,3,식품,신선식품/가공식품,김치,김치혼합세트,70020703
1374,70,2,7,4,식품,신선식품/가공식품,김치,깍두기,70020704
1375,70,2,7,5,식품,신선식품/가공식품,김치,나박김치/물김치,70020705
1376,70,2,7,6,식품,신선식품/가공식품,김치,동치미,70020706
1377,70,2,7,7,식품,신선식품/가공식품,김치,묵은지,70020707
1378,70,2,7,8,식품,신선식품/가공식품,김치,백김치,70020708
1379,70,2,7,9,식품,신선식품/가공식품,김치,열무김치,70020709
1380,70,2,7,10,식품,신선식품/가공식품,김치,절임배추,70020710
1381,70,2,7,11,식품,신선식품/가공식품,김치,총각김치,70020711
1382,70,2,7,12,식품,신선식품/가공식품,김치,파김치/오이소박이,70020712
1383,70,2,7,13,식품,신선식품/가공식품,김치,포기김치,70020713
1384,70,2,8,1,식품,신선식품/가공식품,라면/우동/냉면,냉면,70020801
1385,70,2,8,2,식품,신선식품/가공식품,라면/우동/냉면,라면/라멘,70020802
1386,70,2,8,3,식품,신선식품/가공식품,라면/우동/냉면,라면/우동/냉면 세트,70020803
1387,70,2,8,4,식품,신선식품/가공식품,라면/우동/냉면,비빔면,70020804
1388,70,2,8,5,식품,신선식품/가공식품,라면/우동/냉면,우동,70020805
1389,70,2,8,6,식품,신선식품/가공식품,라면/우동/냉면,짜장면,70020806
1390,70,2,9,1,식품,신선식품/가공식품,면/당면,국수/칼국수 면,70020901
1391,70,2,9,2,식품,신선식품/가공식품,면/당면,기타 면류,70020902
1392,70,2,9,3,식품,신선식품/가공식품,면/당면,당면,70020903
1393,70,2,9,4,식품,신선식품/가공식품,면/당면,라면사리,70020904
1394,70,2,9,5,식품,신선식품/가공식품,면/당면,파스타/스파게티 면,70020905
1395,70,2,10,1,식품,신선식품/가공식품,반찬,게장,70021001
1396,70,2,10,2,식품,신선식품/가공식품,반찬,기타 반찬류,70021002
1397,70,2,10,3,식품,신선식품/가공식품,반찬,반찬 혼합세트,70021003
1398,70,2,10,4,식품,신선식품/가공식품,반찬,장아찌,70021004
1399,70,2,10,5,식품,신선식품/가공식품,반찬,장조림,70021005
1400,70,2,10,6,식품,신선식품/가공식품,반찬,전복장/대하장,70021006
1401,70,2,10,7,식품,신선식품/가공식품,반찬,절임/무침,70021007
1402,70,2,10,8,식품,신선식품/가공식품,반찬,조림/볶음,70021008
1403,70,2,11,1,식품,신선식품/가공식품,분말/밀가루,기타 분말/밀가루,70021101
1404,70,2,11,2,식품,신선식품/가공식품,분말/밀가루,밀가루,70021102
1405,70,2,11,3,식품,신선식품/가공식품,분말/밀가루,부침가루,70021103
1406,10,2,1,2,패션/잡화,여성/캐주얼의류,가죽/모피/무스탕,모피/Fur,10020102
1407,10,2,2,1,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,기본니트,10020201
1408,10,2,2,2,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,기본가디건,10020202
1409,10,2,2,3,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,패턴/스트라이프니트,10020203
1410,10,2,2,4,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,카라니트,10020204
1411,10,2,2,5,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,터틀넥/폴라니트,10020205
1412,10,2,2,6,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,후드니트,10020206
1413,10,2,2,7,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,롱니트,10020207
1414,10,2,2,8,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,니트/가디건셋트,10020208
1415,10,2,2,9,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,롱가디건,10020209
1416,10,2,2,10,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,미니/볼레로가디건,10020210
1417,10,2,2,11,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,망토/？,10020211
1418,10,2,2,12,패션/잡화,여성/캐주얼의류,니트/스웨터/가디건,베스트/앙상블,10020212
1419,10,2,3,1,패션/잡화,여성/캐주얼의류,데님/팬츠,큐롯팬츠,10020301
1420,10,2,3,2,패션/잡화,여성/캐주얼의류,데님/팬츠,기모/모직/코듀로이팬츠,10020302
1421,10,2,3,3,패션/잡화,여성/캐주얼의류,데님/팬츠,데님팬츠,10020303
1422,10,2,3,4,패션/잡화,여성/캐주얼의류,데님/팬츠,면/마팬츠,10020304
1423,10,2,3,5,패션/잡화,여성/캐주얼의류,데님/팬츠,카고팬츠,10020305
1424,10,2,3,6,패션/잡화,여성/캐주얼의류,데님/팬츠,배기팬츠/점프수트,10020306
1425,10,2,3,7,패션/잡화,여성/캐주얼의류,데님/팬츠,레깅스/제깅스팬츠,10020307
1426,10,2,3,8,패션/잡화,여성/캐주얼의류,데님/팬츠,스키니팬츠,10020308
1427,10,2,3,9,패션/잡화,여성/캐주얼의류,데님/팬츠,정장팬츠,10020309
1428,10,2,3,10,패션/잡화,여성/캐주얼의류,데님/팬츠,반바지/핫팬츠,10020310
1429,10,2,4,1,패션/잡화,여성/캐주얼의류,블라우스/셔츠,솔리드셔츠/블라우스,10020401
1430,10,2,4,2,패션/잡화,여성/캐주얼의류,블라우스/셔츠,"프린트,패턴셔츠/블라우스",10020402
1431,10,2,4,3,패션/잡화,여성/캐주얼의류,블라우스/셔츠,"체크,스트라이프셔츠/블라우스",10020403
1432,10,2,4,4,패션/잡화,여성/캐주얼의류,블라우스/셔츠,롱 루즈핏셔츠/블라우스,10020404
1433,10,2,4,5,패션/잡화,여성/캐주얼의류,블라우스/셔츠,데님셔츠,10020405
1434,10,2,4,6,패션/잡화,여성/캐주얼의류,블라우스/셔츠,쉬폰/프릴/레이스 블라우스,10020406
1435,10,2,4,7,패션/잡화,여성/캐주얼의류,블라우스/셔츠,민소매셔츠/블라우스,10020407
1436,10,2,5,1,패션/잡화,여성/캐주얼의류,빅사이즈,팬츠,10020501
1437,10,2,5,2,패션/잡화,여성/캐주얼의류,빅사이즈,세트,10020502
1438,10,2,5,3,패션/잡화,여성/캐주얼의류,빅사이즈,자켓/코트/점퍼,10020503
1439,10,2,5,4,패션/잡화,여성/캐주얼의류,빅사이즈,티셔츠/셔츠/블라우스,10020504
1440,10,2,5,5,패션/잡화,여성/캐주얼의류,빅사이즈,니트/스웨터/가디건,10020505
1441,10,2,5,6,패션/잡화,여성/캐주얼의류,빅사이즈,원피스,10020506
1442,10,2,5,7,패션/잡화,여성/캐주얼의류,빅사이즈,스커트,10020507
1443,10,2,6,1,패션/잡화,여성/캐주얼의류,수영복/비치웨어,여성상의,10020601
1444,10,2,6,2,패션/잡화,여성/캐주얼의류,수영복/비치웨어,여성하의,10020602
1445,10,2,6,3,패션/잡화,여성/캐주얼의류,수영복/비치웨어,비키니,10020603
1446,10,2,6,4,패션/잡화,여성/캐주얼의류,수영복/비치웨어,원피스,10020604
1447,10,2,6,5,패션/잡화,여성/캐주얼의류,수영복/비치웨어,웨이크보드/래쉬가드,10020605
1448,10,2,6,6,패션/잡화,여성/캐주얼의류,수영복/비치웨어,커플비치웨어,10020606
1449,10,2,7,1,패션/잡화,여성/캐주얼의류,스커트,롱스커트,10020701
1450,10,2,7,2,패션/잡화,여성/캐주얼의류,스커트,미니스커트,10020702
1451,10,2,7,3,패션/잡화,여성/캐주얼의류,스커트,A라인/플레어스커트,10020703
1452,10,2,7,4,패션/잡화,여성/캐주얼의류,스커트,데님스커트,10020704
1453,10,2,7,5,패션/잡화,여성/캐주얼의류,스커트,니트스커트,10020705
1454,10,2,7,6,패션/잡화,여성/캐주얼의류,스커트,H라인스커트,10020706
1455,10,2,7,7,패션/잡화,여성/캐주얼의류,스커트,주름/플리츠스커트,10020707
1456,10,2,8,1,패션/잡화,여성/캐주얼의류,원피스,정장 원피스,10020801
1457,10,2,8,2,패션/잡화,여성/캐주얼의류,원피스,면원피스,10020802
1458,10,2,8,3,패션/잡화,여성/캐주얼의류,원피스,쉬폰/레이스원피스,10020803
1459,10,2,8,4,패션/잡화,여성/캐주얼의류,원피스,니트원피스,10020804
1460,10,2,8,5,패션/잡화,여성/캐주얼의류,원피스,탑/민소매원피스,10020805
1461,10,2,8,6,패션/잡화,여성/캐주얼의류,원피스,모직/트위드원피스,10020806
1462,10,2,9,1,패션/잡화,여성/캐주얼의류,자켓/베스트,가죽/퍼/라이더자켓,10020901
1463,10,2,9,2,패션/잡화,여성/캐주얼의류,자켓/베스트,데님자켓,10020902
1464,10,2,9,3,패션/잡화,여성/캐주얼의류,자켓/베스트,린넨/마자켓,10020903
1465,85,1,10,8,가전/디지털/렌탈,영상/생활/계절가전,진공/스팀/살균청소기,침구청소기,85011008
1466,10,2,9,4,패션/잡화,여성/캐주얼의류,자켓/베스트,울/캐시미어/트위드자켓,10020904
1467,10,2,9,5,패션/잡화,여성/캐주얼의류,자켓/베스트,누빔/패딩자켓,10020905
1468,10,2,9,6,패션/잡화,여성/캐주얼의류,자켓/베스트,야상/데님베스트,10020906
1469,10,2,9,7,패션/잡화,여성/캐주얼의류,자켓/베스트,패딩/다운베스트,10020907
1470,10,2,10,1,패션/잡화,여성/캐주얼의류,점퍼/코트,야상/사파리점퍼,10021001
1471,10,2,10,2,패션/잡화,여성/캐주얼의류,점퍼/코트,패딩/다운/누빔점퍼,10021002
1472,10,2,10,3,패션/잡화,여성/캐주얼의류,점퍼/코트,바람막이점퍼,10021003
1473,10,2,10,4,패션/잡화,여성/캐주얼의류,점퍼/코트,후드/집업점퍼,10021004
1474,10,2,10,5,패션/잡화,여성/캐주얼의류,점퍼/코트,트렌치 코트,10021005
1475,10,2,10,6,패션/잡화,여성/캐주얼의류,점퍼/코트,패딩/다운코트,10021006
1476,10,2,10,7,패션/잡화,여성/캐주얼의류,점퍼/코트,알파카/울/캐시미어코트,10021007
1477,10,2,10,8,패션/잡화,여성/캐주얼의류,점퍼/코트,하프/롱코트,10021008
1478,10,2,10,9,패션/잡화,여성/캐주얼의류,점퍼/코트,망토/케이프코트,10021009
1479,10,2,11,1,패션/잡화,여성/캐주얼의류,트레이닝/이지웨어,커플웨어,10021101
1480,10,2,11,2,패션/잡화,여성/캐주얼의류,트레이닝/이지웨어,트레이닝 상의,10021102
1481,10,2,11,3,패션/잡화,여성/캐주얼의류,트레이닝/이지웨어,트레이닝 하의,10021103
1482,10,2,11,4,패션/잡화,여성/캐주얼의류,트레이닝/이지웨어,트레이닝 셋트,10021104
1483,10,2,11,5,패션/잡화,여성/캐주얼의류,트레이닝/이지웨어,요가복,10021105
1484,10,2,12,1,패션/잡화,여성/캐주얼의류,티셔츠,라운드넥티셔츠,10021201
1485,10,2,12,2,패션/잡화,여성/캐주얼의류,티셔츠,롱/원피스티셔츠,10021202
1486,10,2,12,3,패션/잡화,여성/캐주얼의류,티셔츠,민소매/탑,10021203
1487,10,2,12,4,패션/잡화,여성/캐주얼의류,티셔츠,브이넥티셔츠,10021204
1488,10,2,12,5,패션/잡화,여성/캐주얼의류,티셔츠,카라티/폴라티,10021205
1489,10,2,12,6,패션/잡화,여성/캐주얼의류,티셔츠,후드/맨투맨,10021206
1490,10,2,13,1,패션/잡화,여성/캐주얼의류,한복,한복,10021301
1491,10,2,13,2,패션/잡화,여성/캐주얼의류,한복,한복소품,10021302
1492,10,3,1,1,패션/잡화,남성 언더웨어,남성팬티/런닝,팬티/런닝세트,10030101
1493,10,3,1,2,패션/잡화,남성 언더웨어,남성팬티/런닝,런닝,10030102
1494,10,3,1,3,패션/잡화,남성 언더웨어,남성팬티/런닝,팬티,10030103
1495,10,3,1,4,패션/잡화,남성 언더웨어,남성팬티/런닝,내의/타이즈,10030104
1496,10,3,1,5,패션/잡화,남성 언더웨어,남성팬티/런닝,모시,10030105
1497,10,3,2,1,패션/잡화,남성 언더웨어,잠옷/이지웨어,잠옷/이지웨어상의,10030201
1498,10,3,2,2,패션/잡화,남성 언더웨어,잠옷/이지웨어,잠옷/이지웨어하의,10030202
1499,10,3,2,3,패션/잡화,남성 언더웨어,잠옷/이지웨어,잠옷/이지웨어셋트,10030203
1500,10,4,1,1,패션/잡화,양말/스타킹/레깅스,레깅스,기모레깅스,10040101
1501,10,4,1,2,패션/잡화,양말/스타킹/레깅스,레깅스,고리레깅스,10040102
1502,10,4,1,3,패션/잡화,양말/스타킹/레깅스,레깅스,치마레깅스,10040103
1503,10,4,1,4,패션/잡화,양말/스타킹/레깅스,레깅스,레깅스세트,10040104
1504,10,4,1,5,패션/잡화,양말/스타킹/레깅스,레깅스,무발레깅스,10040105
1505,10,4,1,6,패션/잡화,양말/스타킹/레깅스,레깅스,유발레깅스,10040106
1506,10,4,2,1,패션/잡화,양말/스타킹/레깅스,스타킹,팬티스타킹,10040201
1507,10,4,2,2,패션/잡화,양말/스타킹/레깅스,스타킹,밴드스타킹,10040202
1508,10,4,2,3,패션/잡화,양말/스타킹/레깅스,스타킹,판타롱스타킹,10040203
1509,10,4,2,4,패션/잡화,양말/스타킹/레깅스,스타킹,발목/덧신스타킹,10040204
1510,10,4,2,5,패션/잡화,양말/스타킹/레깅스,스타킹,패턴스타킹,10040205
1511,10,4,2,6,패션/잡화,양말/스타킹/레깅스,스타킹,압박 스타킹,10040206
1512,10,4,3,1,패션/잡화,양말/스타킹/레깅스,양말,신사정장양말,10040301
1513,10,4,3,2,패션/잡화,양말/스타킹/레깅스,양말,숙녀여성양말,10040302
1514,10,4,3,3,패션/잡화,양말/스타킹/레깅스,양말,수면양말,10040303
1515,10,4,3,4,패션/잡화,양말/스타킹/레깅스,양말,발목/덧신양말,10040304
1516,10,4,3,5,패션/잡화,양말/스타킹/레깅스,양말,스포츠/등산양말,10040305
1517,10,4,3,6,패션/잡화,양말/스타킹/레깅스,양말,발가락양말,10040306
1518,10,4,3,7,패션/잡화,양말/스타킹/레깅스,양말,커플양말,10040307
1519,10,4,4,1,패션/잡화,양말/스타킹/레깅스,타이즈,타이즈/니삭스,10040401
1520,10,4,5,1,패션/잡화,양말/스타킹/레깅스,양말,양말선물셋트,10040501
1521,10,5,1,1,패션/잡화,여성 언더웨어,여성런닝/캐미솔,런닝,10050101
1522,10,5,1,2,패션/잡화,여성 언더웨어,여성런닝/캐미솔,브라탑/브라런닝,10050102
1523,10,5,1,3,패션/잡화,여성 언더웨어,여성런닝/캐미솔,캐미솔,10050103
1524,10,5,2,1,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,거들,10050201
1525,10,5,2,2,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,니퍼/복대,10050202
1526,10,5,2,3,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,보정브라/팬티,10050203
1527,85,4,4,16,가전/디지털/렌탈,무형상품,렌탈서비스,운동기기,85040416
1528,10,5,2,4,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,올인원/바디수트,10050204
1529,10,5,2,5,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,힙업팬티,10050205
1530,10,5,2,6,패션/잡화,여성 언더웨어,보정속옷/기능성웨어,속바지/속치마,10050206
1531,10,5,3,1,패션/잡화,여성 언더웨어,여성브라,누드/노라인브라,10050301
1532,10,5,3,2,패션/잡화,여성 언더웨어,여성브라,몰드/볼륨업브라,10050302
1533,10,5,3,3,패션/잡화,여성 언더웨어,여성브라,스포츠브라,10050303
1534,10,5,3,4,패션/잡화,여성 언더웨어,여성브라,자수/레이스브라,10050304
1535,10,5,3,5,패션/잡화,여성 언더웨어,여성브라,브라세트,10050305
1536,10,5,3,6,패션/잡화,여성 언더웨어,여성브라,패턴/큐티/패션브라,10050306
1537,10,5,3,7,패션/잡화,여성 언더웨어,여성브라,브라패드/어깨끈,10050307
1538,10,5,4,1,패션/잡화,여성 언더웨어,여성브라팬티세트,노와이어 브라팬티세트,10050401
1539,10,5,4,2,패션/잡화,여성 언더웨어,여성브라팬티세트,누드/노라인브라팬티세트,10050402
1540,10,5,4,3,패션/잡화,여성 언더웨어,여성브라팬티세트,볼륨업/몰드브라팬티세트,10050403
1541,10,5,4,4,패션/잡화,여성 언더웨어,여성브라팬티세트,자수/레이스브라팬티세트,10050404
1542,10,5,4,5,패션/잡화,여성 언더웨어,여성브라팬티세트,패턴/큐티/패션브라팬티세트,10050405
1543,10,5,4,6,패션/잡화,여성 언더웨어,여성브라팬티세트,스포츠속옷브라팬티세트,10050406
1544,10,5,5,1,패션/잡화,여성 언더웨어,여성팬티,거들팬티,10050501
1545,10,5,5,2,패션/잡화,여성 언더웨어,여성팬티,노라인/햄팬티,10050502
1546,10,5,5,3,패션/잡화,여성 언더웨어,여성팬티,레이스팬티,10050503
1547,10,5,5,4,패션/잡화,여성 언더웨어,여성팬티,빅사이즈팬티,10050504
1548,10,5,5,5,패션/잡화,여성 언더웨어,여성팬티,사각팬티,10050505
1549,10,5,5,6,패션/잡화,여성 언더웨어,여성팬티,삼각팬티,10050506
1550,10,5,5,7,패션/잡화,여성 언더웨어,여성팬티,T/섹시팬티,10050507
1551,10,5,5,8,패션/잡화,여성 언더웨어,여성팬티,요일팬티/팬티세트,10050508
1552,10,5,5,9,패션/잡화,여성 언더웨어,여성팬티,위생/기능성팬티,10050509
1553,10,5,6,1,패션/잡화,여성 언더웨어,잠옷/슬립/이지웨어,잠옷/이지웨어상의,10050601
